업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜모빌리티네트웍스 일산영업소,영업소,"경기도 고양시 일산동구 무궁화로 32-23, 825호(장항동),","경기도 고양시 일산동구 장항동 776-2, 825호",37.66183124,126.7691108,경기도 고양시 일산서구 원일로74번길 10(일산동),경기도 고양시 일산서구 일산동 612-34,91,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,,채희종,02-0000-0000,2022-10-20,3170000,서울특별시 금천구
㈜모빌리티네트웍스 자양영업소,영업소,"서울특별시 성동구 동일로 143, 223호(성수동2가, 성수1차대우아파트)",서울특별시 성동구 성수동2가 279-50 성수1차 대우아파트 223호,37.54542846,127.0653398,서울특별시 종로구 대학로 57(연건동),서울특별시 종로구 연건동 128-8,104,7,6,1,0,0,,,,,,,,09:00,18:00,,,,,,,채희종,02-0000-0000,2022-10-20,3170000,서울특별시 금천구
(주)에이블러스,주사업장,"서울특별시 금천구 시흥대로 193, 8층 806호 (시흥동, 아람아이씨티타워)","서울특별시 금천구 시흥동 991-1,991-2,991-3, 8층 806호 (시흥동, 아람아이씨티타워)",37.45099327,126.9012779,서울특별시 용산구 소월로 314(이태원동),서울특별시 용산구 이태원동 258-59,774,56,56,0,0,0,,,,,,,,09:00,18:00,,,,,,,임대규,02-1661-4447,2022-10-20,3170000,서울특별시 금천구
㈜씨앤피렌터카,주사업장,경기도 부천시 송내대로 388,경기도 부천시 약대동 192,37.51687135,126.7622683,서울특별시 양천구 곰달래로3길 13,,750,75,72,3,0,0,50000,65000,85000,120000,120000,,,09:00,18:00,00:00,00:00,00:00,00:00,토+일+공휴일,,함기석,032-1661-2202,2022-10-18,3860000,경기도 부천시
㈜모빌리티네트웍스 일산영업소,영업소,"경기도 고양시 일산동구 무궁화로 32-23, 825호(장항동),","경기도 고양시 일산동구 장항동 776-2, 825호",37.66183124,126.7691108,경기도 고양시 일산서구 원일로74번길 10(일산동),경기도 고양시 일산서구 일산동 612-34,65,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,,채희종,02-0000-0000,2022-10-20,3170000,서울특별시 금천구
㈜모빌리티네트웍스 일산영업소,영업소,"경기도 고양시 일산동구 무궁화로 32-23, 825호(장항동),","경기도 고양시 일산동구 장항동 776-2, 825호",37.66183124,126.7691108,경기도 고양시 일산서구 원일로74번길 10(일산동),경기도 고양시 일산서구 일산동 612-34,91,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,,채희종,02-0000-0000,2022-10-20,3170000,서울특별시 금천구
㈜모빌리티네트웍스 자양영업소,영업소,"서울특별시 성동구 동일로 143, 223호(성수동2가, 성수1차대우아파트)",서울특별시 성동구 성수동2가 279-50 성수1차 대우아파트 223호,37.54542846,127.0653398,서울특별시 종로구 대학로 57(연건동),서울특별시 종로구 연건동 128-8,104,7,6,1,0,0,,,,,,,,09:00,18:00,,,,,,,채희종,02-0000-0000,2022-10-20,3170000,서울특별시 금천구
(주)에이블러스,주사업장,"서울특별시 금천구 시흥대로 193, 8층 806호 (시흥동, 아람아이씨티타워)","서울특별시 금천구 시흥동 991-1,991-2,991-3, 8층 806호 (시흥동, 아람아이씨티타워)",37.45099327,126.9012779,서울특별시 용산구 소월로 314(이태원동),서울특별시 용산구 이태원동 258-59,774,56,56,0,0,0,,,,,,,,09:00,18:00,,,,,,,임대규,02-1661-4447,2022-10-20,3170000,서울특별시 금천구
(주)에이블러스,주사업장,"서울특별시 금천구 시흥대로 193, 8층 806호 (시흥동, 아람아이씨티타워)","서울특별시 금천구 시흥동 991-1,991-2,991-3, 8층 806호 (시흥동, 아람아이씨티타워)",37.45099327,126.9012779,서울특별시 영등포구 국제금융로2길 37,서울특별시 영등포구 여듸도동 26 S-TRENJE,910,70,65,5,0,0,,,,,,,,09:00,18:00,,,,,,,임대규,02-1661-4447,2022-10-20,3170000,서울특별시 금천구
지에스렌탈㈜,주사업장,"서울특별시 금천구 두산로70, A동 1512호 (독산동, 현대지식산업센터)","서울특별시 금천구 독산동 291-1, A동 1512호 (독산동, 현대지식산업센터)",37.46896278,126.8956207,경기도 광명시 서독로 392,경기도 광명시 일직동 380-10 광명역D환승주차장,715,62,60,2,0,0,,,,,,,,09:00,18:00,,,,,,,박용석,02-2169-2687,2022-10-20,3170000,서울특별시 금천구
(주)퍼스트 더원,주사업장,"서울특별시 금천구 시흥대로 193. 아람아이씨티타워, 제1102호 (시흥동)","서울특별시 금천구 시흥동 991-1,991-2,991-3, 제1102호(시흥동, 아람아이씨티타워)",37.45099327,126.9012779,"서울특별시 양천구 신정로 167(신정동, 서부트럭터미널)","서울특별시 양천구 신정동 1315(신정동, 서부트럭터미널)",1300,295,291,4,0,0,,,,,,,,09:00,18:00,,,,,,,김정근,02-1661-4447,2022-10-20,3170000,서울특별시 금천구
(주)퍼스트 더원,주사업장,"서울특별시 금천구 시흥대로 193. 아람아이씨티타워, 제1102호 (시흥동)","서울특별시 금천구 시흥동 991-1,991-2,991-3, 제1102호(시흥동, 아람아이씨티타워)",37.45099327,126.9012779,"서울특별시 양천구 신정로 167(신정동, 서부트럭터미널)","서울특별시 양천구 신정동 1315(신정동, 서부트럭터미널)",780,51,49,2,0,0,,,,,,,,09:00,18:00,,,,,,,김정근,02-1661-4447,2022-10-20,3170000,서울특별시 금천구
(주)퍼스트 더원 인천영업소,영업소,"인천광역시 서구 완정로165번길 8(왕길동, 트리플타워B동) 2층",인천광역시 서구 왕길동 660-4외 1필지 트리플타워B동 2층,37.6013462,126.6574636,"인천광역시 서구 완정로165번길 8, 4층",인천광역시 서구 왕길동 660-4 트리풀타워 B동 4층,247,19,19,0,0,0,,,,,,,,09:00,18:00,,,,,,,김정근,02-1661-4447,2022-10-20,3170000,서울특별시 금천구
알씨아이파이낸셜서비스코리아㈜,주사업장,"서울특별시 금천구 가산디지털2로 30, 9층(가산동,RSM타워)","서울특별시 금천구 가산동 327-29, 9층(가산동,RSM타워)",37.47127461,126.8836766,"서울특별시 서초구 매헌로 16(양재동), 하이브랜드주차장","서울특별시 서초구 양재동 215, 하이브랜드주차장",780,95,95,0,0,0,,,,,,,,09:00,18:00,,,,,,,프랑크 말로셰,02-2021-5528,2022-10-20,3170000,서울특별시 금천구
㈜덕창렌트카,주사업장,"서울특별시 금천구 두산로13길 34, 지상 101호(독산동)",서울특별시 금천구 독산동 295-3 공명 지상 101호,37.47167428,126.8951152,서울특별시 양천구 목동중앙북로 102-13(목동) 월촌공영주차장,서울특별시 양천구 목2동 525(목동) 월촌공영주차장,300,50,47,3,0,0,,,,,,,,08:30,20:00,,,,,,,서갑순,02-861-7730,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카,주사업장,"서울특별시 금천구 시흥대로399, 510호(독산동,시티렉스)","서울특별시 금천구 독산동 291-5 510호(독산동,시티렉스)",37.46935918,126.8970019,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,3133,214,203,11,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 남원영업소,영업소,"전라북도 남원시 광한북로 105, 1층","전라북도 남원시 동충동 212-1, 1층",35.4120616,127.3818098,전라북도 남원시 주천면 원천로 420-5,전라북도 남원시 주천면 호기리 265-2,500,19,16,3,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 구로영업소,영업소,"서울특별시 구로구 오리로 1102-4, SH타워 505호","서울특별시 구로구 천왕동 산 13-15, SH타워 505호",37.48355645,126.842272,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 신림영업소,영업소,서울특별시 관악구 남부순환로 1573(신림동),서울특별시 관악구 신사동 1464-20,37.48389615,126.9252815,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 중구영업소,영업소,서울특별시 중구 다산로33길 23,서울특별시 중구 신당동 304-489,37.56256031,127.0135401,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 강서영업소,영업소,"서울특별시 강서구 화곡로 292(화곡동, 서광프리메라)","서울특별시 강서구 화곡동 981-1, 306호(서광프리메라))",37.55018683,126.8487228,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 서운영업소,영업소,인천광역시 계양구 효서로 460(서운동),인천광역시 계양구 서운동 55-27,37.52735481,126.7476988,인천광역시 계양구 효서로 460(서운동),인천광역시 계양구 서운동 55-27,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜뉴현대드림렌트카,주사업장,"서울특별시 금천구 두산로 70, A동 T206호","서울특별시 금천구 독산동 291-1, A동 T206호",37.46896278,126.8956207,서울특별시 광진구 면목로 126(중곡동),서울특별시 광진구 중곡동 230-12,530,89,77,12,0,0,,,,,,,,09:00,18:00,,,,,,,임종천,070-4680-4700,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 신림영업소,영업소,서울특별시 관악구 남부순환로 1573(신림동),서울특별시 관악구 신사동 1464-20,37.48389615,126.9252815,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 중구영업소,영업소,서울특별시 중구 다산로33길 23,서울특별시 중구 신당동 304-489,37.56256031,127.0135401,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 강서영업소,영업소,"서울특별시 강서구 화곡로 292(화곡동, 서광프리메라)","서울특별시 강서구 화곡동 981-1, 306호(서광프리메라))",37.55018683,126.8487228,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜와이렌트카 서운영업소,영업소,인천광역시 계양구 효서로 460(서운동),인천광역시 계양구 서운동 55-27,37.52735481,126.7476988,인천광역시 계양구 효서로 460(서운동),인천광역시 계양구 서운동 55-27,13,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜뉴현대드림렌트카,주사업장,"서울특별시 금천구 두산로 70, A동 T206호","서울특별시 금천구 독산동 291-1, A동 T206호",37.46896278,126.8956207,서울특별시 광진구 면목로 126(중곡동),서울특별시 광진구 중곡동 230-12,530,89,77,12,0,0,,,,,,,,09:00,18:00,,,,,,,임종천,070-4680-4700,2022-10-20,3170000,서울특별시 금천구
㈜뉴현대드림렌트카 남양주영업소,영업소,경기도 남양주시 덕소로 51 현대부품대리점,경기도 남양주시 와부읍 덕소리 590-6,37.58773372,127.2093148,경기도 남양주시 와부읍 덕소로 92-4,경기도 남양주시 와부읍 덕소리 469-1,140,14,13,1,0,0,,,,,,,,09:00,18:00,,,,,,,임종천,070-4680-4700,2022-10-20,3170000,서울특별시 금천구
㈜한울렌터카,주사업장,"서울특별시 금천구 시흥대로 399, 510호(독산동, 시티렉스)","서울특별시 금천구 독산동 291-5, 510호(독산동, 시티렉스)",37.46935918,126.8970019,서울특별시 금천구 문성로1길 20(독산동) 주차장,서울특별시 금천구 독산동 885-26 주차장,400,54,54,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜한울렌터카,주사업장,"서울특별시 금천구 시흥대로 399, 510호(독산동, 시티렉스)","서울특별시 금천구 독산동 291-5, 510호(독산동, 시티렉스)",37.46935918,126.8970019,경기도 광명시 서독로392,경기도 광명시 일직동 380-10 광명역D환승주차장,3143,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
㈜한울렌터카 서인천영업소,영업소,인천광역시 서구 북항로120번길 28-47,인천광역시 서구 원창동 390-1,37.50950823,126.6404152,인천광역시 서구 북항로120번길 28-47,인천광역시 서구 원창동 390-1,36,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,박기동,02-3286-3031,2022-10-20,3170000,서울특별시 금천구
로또렌트카,주사업장,강원도 철원군 갈말읍 군탄로 30,강원도 철원군 갈말읍 군탄리 961-3,38.14821979,127.3042103,강원도 철원군 동송읍 금학로 57,강원도 철원군 동송읍 이평리 263,50,15,13,2,0,0,6,,,,15,,,07:00,22:00,07:00,22:00,07:00,22:00,연중무휴,,,033-455-1234,2022-11-22,4300000,강원도 철원군
㈜오토핸즈마이렌터카,주사업장,"서울특별시 금천구 두산로 70, 현대지식산업센터 제2층 T동209호",서울특별시 금천구 독산동 291-1 현대지식산업센터 제2층 T동209호,37.46896278,126.8956207,서울특별시 금천구 범안로 1212,서울특별시 금천구 독산동 1007-13 e편한세상 독산 더타워,1677,366,362,4,0,0,,,,,,,,08:30,18:30,,,,,,,임대규,02-1566-3353,2022-10-20,3170000,서울특별시 금천구
㈜오토핸즈마이렌터카 동부영업소,영업소,"경기도 성남시 수정구 위례광장로 5, 위례우남역아이파크 지하1층 비114호",경기도 성남시 수정구 창곡동 560 위례우남역아이파크 지하1층 비114호,37.46503481,127.1416131,경기도 성남시 분당구 정자일로 227(정자동),경기도 성남시 분당구 정자동 12-1 백궁지엔느 주차장,26,2,2,0,0,0,,,,,,,,08:30,18:30,,,,,,,임대규,02-1566-3353,2022-10-20,3170000,서울특별시 금천구
㈜카일이삼제스퍼,주사업장,"서울특별시 금천구 서부샛길 606, 비동 2203호(가산동, 대성디폴리스지식산업센터)",서울특별시 금천구 가산동 543-1,37.4799535,126.8770082,"서울특별시 강서구 마곡동로10길 46, 지하6층",서울특별시 강서구 마곡동 777-5 마곡보타닉파크프라자 지하6층,156,26,24,2,0,0,,,,,,,,09:00,18:00,,,,,,,송윤화,02-3775-1967,2022-10-20,3170000,서울특별시 금천구
㈜카일이삼제스퍼 인천영업소,영업소,"인천광역시 계양구 용마루3길 2(용종동,지하)",인천광역시 계양구 용종동 222-7(지하),37.54268105,126.7434288,"서울특별시 강서구 마곡동로10길 46, 보타닉파크주차장 지하6층",서울특별시 강서구 마곡동 777-5 마곡보타닉파크프라자 지하6층,1906,478,476,2,0,0,,,,,,,,09:00,18:00,,,,,,,송윤화,02-3775-1967,2022-10-20,3170000,서울특별시 금천구
㈜카일이삼제스퍼 인천영업소,영업소,"인천광역시 계양구 용마루3길 2(용종동,지하)",인천광역시 계양구 용종동 222-7(지하),37.54268105,126.7434288,"인천광역시 남동구 성말로 16, 구월중앙주차장","인천광역시 남동구 구월동 1462 신한파크프라자, 구월중앙주차장",1950,486,479,7,0,0,,,,,,,,09:00,18:00,,,,,,,송윤화,02-3775-1967,2022-10-20,3170000,서울특별시 금천구
㈜카일이삼제스퍼 인천영업소,영업소,"인천광역시 계양구 용마루3길 2(용종동,지하)",인천광역시 계양구 용종동 222-7(지하),37.54268105,126.7434288,"인천광역시 남동구 성말로 16, 구월중앙주차장","인천광역시 남동구 구월동 1462 신한파크프라자, 구월중앙주차장",1000,266,266,0,0,0,,,,,,,,09:00,18:00,,,,,,,송윤화,02-3775-1967,2022-10-20,3170000,서울특별시 금천구
㈜카일이삼제스퍼 해운대영업소,영업소,"부산광역시 해운대구 해운대로 620, 상가 312호(우동, 해운대라뮤에뜨)","부산광역시 해운대구 우동 539-10 상가 312호(우동, 해운대라뮤에뜨)",35.16296335,129.1584534,"부산광역시 해운대구 해운대로 620, 상가 312호(우동, 해운대라뮤에뜨)",부산광역시 해운대구 좌동 1360,235,6,6,0,0,0,,,,,,,,09:00,18:00,,,,,,,송윤화,02-3775-1967,2022-10-20,3170000,서울특별시 금천구
㈜모빌리티네트웍스 중앙영업소,영업소,"서울특별시 성동구 동일로 143, 224호(성수동2가)",서울특별시 성동구 성수동2가 279-50 성수1차 대우아파트 224호,37.54542846,127.0653398,서울특별시 영등포구 당산로 205(당산동5가),"서울특별시 영등포구 당산동5가 9-4,9-9,9-22",832,28,28,0,0,0,,,,,,,,09:00,18:00,,,,,,,채희종,02-0000-0000,2022-10-20,3170000,서울특별시 금천구
㈜모빌리티네트웍스 성수영업소,영업소,"서울특별시 영등포구 국회대로 780(여의도동), LG에클라트 941호","서울특별시 영등포구 여의도동 14-21, LG에클라트 941호",37.52983092,126.9192657,서울특별시 성동구 성수일로 39-41(성수동1가),서울특별시 성동구 성수동1가 22-13,26,1,1,0,0,0,,,,,,,,09:00,18:00,,,,,,,채희종,02-0000-0000,2022-10-20,3170000,서울특별시 금천구
